	Kingdom	Phylum	Class	Order	Family	Genus
ASV_47054	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47055	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47056	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Pseudoflavonifractor
ASV_47057	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47058	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47059	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47060	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47061	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Asaccharobacter
ASV_47062	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47063	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47064	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47065	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	ASF356
ASV_47066	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47067	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47068	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47069	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47070	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_47071	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47072	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47073	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47074	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47075	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47076	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47077	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47078	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47079	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47080	Bacteria	Firmicutes	Bacilli	NA	NA	NA
ASV_47081	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47082	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47083	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47084	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47085	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
ASV_47086	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47087	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47088	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47089	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] xylanophilum group
ASV_47090	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47091	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
ASV_47092	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47093	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47094	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] xylanophilum group
ASV_47095	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_47096	Bacteria	Firmicutes	Bacilli	NA	NA	NA
ASV_47097	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47098	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47099	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47100	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47101	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_47102	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47103	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47104	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_47105	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47106	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47107	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47108	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA
ASV_47109	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	NA
ASV_47110	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47111	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47112	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47113	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47114	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47115	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-009
ASV_47116	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_47117	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA
ASV_47118	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47119	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Asaccharobacter
ASV_47120	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47121	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47122	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA
ASV_47123	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_47124	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA
ASV_47125	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47126	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47127	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47128	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA
ASV_47129	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA
ASV_47130	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47131	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47132	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	A2
ASV_47133	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus
ASV_47134	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47135	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47136	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_47137	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47138	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47139	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47140	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47141	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
ASV_47142	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GCA-900066575
ASV_47143	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47144	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47145	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47146	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	NA
ASV_47147	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA
ASV_47148	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA
ASV_47149	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-006
ASV_47150	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47151	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_47152	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	28-4
ASV_47153	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47154	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47155	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47156	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47157	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47158	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47159	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47160	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas
ASV_47161	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	NA
ASV_47162	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] oxidoreducens group
ASV_47163	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_47164	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA
ASV_47165	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_47166	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47167	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Candidatus Stoquefichus
ASV_47168	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47169	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47170	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Marvinbryantia
ASV_47171	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Asaccharobacter
ASV_47172	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47173	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia
ASV_47174	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47175	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47176	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia
ASV_47177	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Pseudoflavonifractor
ASV_47178	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47179	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47180	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47181	Bacteria	Firmicutes	NA	NA	NA	NA
ASV_47182	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47183	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA
ASV_47184	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_47185	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Asaccharobacter
ASV_47186	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47187	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_47188	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47189	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47190	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47191	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter
ASV_47192	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47193	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47194	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47195	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47196	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas
ASV_47197	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_47198	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47199	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47200	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_47201	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47202	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	A2
ASV_47203	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47204	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47205	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47206	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47207	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47208	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47209	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47210	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47211	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	[Eubacterium] siraeum group
ASV_47212	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_47213	Bacteria	Firmicutes	Clostridia	Oscillospirales	NA	NA
ASV_47214	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47215	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47216	Bacteria	Firmicutes	Bacilli	NA	NA	NA
ASV_47217	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47218	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tuzzerella
ASV_47219	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	28-4
ASV_47220	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_47221	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47222	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-006
ASV_47223	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor
ASV_47224	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA
ASV_47225	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47226	Bacteria	Firmicutes	NA	NA	NA	NA
ASV_47227	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47228	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47229	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia
ASV_47230	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47231	Bacteria	Firmicutes	Clostridia	Oscillospirales	NA	NA
ASV_47232	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47233	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47234	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47235	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47236	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47237	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Marvinbryantia
ASV_47238	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47239	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47240	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
ASV_47241	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47242	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47243	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47244	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_47245	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47246	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47247	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47248	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47249	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47250	Bacteria	NA	NA	NA	NA	NA
ASV_47251	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus
ASV_47252	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_47253	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47254	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47255	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47256	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia
ASV_47257	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] oxidoreducens group
ASV_47258	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47259	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47260	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47261	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47262	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47263	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47264	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
ASV_47265	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47266	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia
ASV_47267	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus
ASV_47268	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47269	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] oxidoreducens group
ASV_47270	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47271	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_47272	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
ASV_47273	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47274	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47275	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47276	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47277	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus
ASV_47278	Bacteria	NA	NA	NA	NA	NA
ASV_47279	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47280	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47281	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
ASV_47282	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47283	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae UCG-001
ASV_47284	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47285	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] oxidoreducens group
ASV_47286	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47287	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47288	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia
ASV_47289	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47290	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_47291	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47292	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia
ASV_47293	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus
ASV_47294	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47295	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47296	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47297	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47298	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47299	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47300	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus
ASV_47301	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47302	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_47303	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	28-4
ASV_47304	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47305	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA
ASV_47306	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47307	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47308	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] xylanophilum group
ASV_47309	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47310	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47311	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
ASV_47312	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47313	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] xylanophilum group
ASV_47314	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47315	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47316	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_47317	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47318	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA
ASV_47319	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Pseudoflavonifractor
ASV_47320	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	A2
ASV_47321	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter
ASV_47322	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA
ASV_47323	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA
ASV_47324	Bacteria	NA	NA	NA	NA	NA
ASV_47325	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47326	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47327	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA
ASV_47328	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47329	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_47330	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47331	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47332	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47333	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47334	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47335	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus
ASV_47336	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47337	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA
ASV_47338	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47339	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_47340	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47341	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
